Archivo,Texto,Prediccion
3030567b3ee042bb8a838d1c76b6b916_20230610t14_01_utc.txt,de parte de quién marta rocío jaramillo pues sí nosotros leímos que ahí es donde más o menos los ubican para que estudiar y eso cierto en un momentico si estoy bien ocupada ok listo yo ahí dejé mi correo creo no el martes el martes por ahí a las ponga listo por ahí a las once de la mañana muchas gracias hasta luego,Neutral
34958b78223b449782e44c3afd0d0fd7_20230610t14_27_utc.txt,de parte de quién muy bien gracias pues lo que pasa es que yo soy la mamá de ella y ella en este momento no está conmigo será que a la hora de la tarde me puedes llamar ah listo sí señor a la hora de la tarde yo estoy con ella después de la una bueno hasta luego,Neutral
3790e2a16369420295cd1456849101ac_20230610t16_51_utc.txt,pero tú apenas vas a iniciar el proceso estás hablando de la inscripción estás hablando de la matrícula regálame tu número de documento sí te inscribiste en ingeniería en sistemas y computación debes estar pendiente de tu correo porque por ahí te envían toda la información listo hasta el momento no hay ningún inconveniente santiago digamos que a veces se genera por error varios recibos pero si ya cancelaste uno no hay problema ah listo listo igual déjame sigo validando sí es del mismo programa entonces no hay ningún inconveniente con ello así es sí solo uno bueno santiago que estés muy bien bueno hasta luego,Neutral
3e389aa8839748e78e57f6eb8ce0812a_20230610t13_55_utc.txt,sí con quién muy bien,Neutral
3fde7eca0a2f4b188a3fd81fce9a9d09_20230610t14_48_utc.txt,la crisis en buenas tardes hablas con mayra te llamo porque yo tengo un proceso de la beca del ict es con las tics para el cambio y ya pues se hizo como que todo el proceso con el ict ya me pudieron legalizar la documentación entonces quería saber cómo que procede con la universidad ahora para el diplomado sí sí de hecho me han estado llamando pero luego de que firmé les dije que no había adelantado el proceso más nada porque ustedes me estaban diciendo que me faltaban las primeras garantías entonces yo hice como que bueno todo el proceso de petición con el icetex porque les faltaba mandarme eso y ya lo terminamos entonces sí quisiera saber qué procede ahora con la universidad y no hay una manera de que tú me puedas verificar que ya todo está bien con mi proceso como para quedarme tranquila y cómo sabes si no tienes mi nombre mi cédula ah con ncd gente así es bueno entonces si te crees está bien ah claro una persona proactiva que es septiembre cierto ah perfecto perfecto vale muchas gracias,Positivo
42df394a0d744909b694f4139d4b8c09_20230610t15_37_utc.txt,señor juan no no se encuentra con la mamá muy bien muchas gracias sí la estamos mirando por eso no te he contestado nada porque la estamos mirando y es como un semestre entonces no sé cómo vaya a cuadrar con el colegio él está en décimo en este momento de pronto para el próximo año y tenemos tiempo como de mirarlo bien dale con mucho gusto bueno que estés muy bien,Negativo
45adf080f3e24793900699ada4592d63_20230610t15_47_utc.txt,sí con quién hablo muy bien y tú no no voy a continuar con el proceso sí me voy de viaje hasta luego gracias,Negativo
463aea85483f442fa152796bbe6412f0_20230610t13_52_utc.txt,aló con él bien gracias pues sí me interesa pero la verdad ahorita pues no me alcanza el dinero para cubrir el valor de la maestría entonces me toca esperar un poquito sí pero me dijeron que no cubre todo el valor sí exacto ah ok entonces pues me toca esperar para más adelante bueno gracias hasta luego,Neutral
5d6b0bcd9801457bb62733de21e565f2_20230610t15_44_utc.txt,no señora,Neutral
5fab44f212e3402d99638a5dc9d97701_20230610t14_26_utc.txt,aló quién habla hablo con quién agendamos una nueva llamada bueno porque la señal sí nos escucha muy bien bueno que estés bien,Neutral
60e1b8f07eb844c8b7014251b86ecea1_20230610t13_35_utc.txt,buenos días bien sí señora no su maestría no no por el momento no no tengo el no no no puedo en este momento no pues si económicos y de tiempo ahorita no estoy en otra cosa bueno muchas gracias,Negativo
640807edf3f74283a7295a888a93aaf7_20230610t16_54_utc.txt,hola buenos días hola buenos días sí con él cómo estás ay hola mira es que en ese momento no puedo recibir la llamada dale muchísimas gracias,Neutral
6eb352d2758049f09c9619ac9df008e5_20230610t14_29_utc.txt,hola muy buenos días estoy interesada en un programa de formación continua de insolvencia de intervención epidemiológica sí quisiera informarte sobre el programa cuánto inicia cómo es el proceso de admisión qué vale ok hay manera de que me puedas enviar esa información a mi correo electrónico ok perfecto mi correo electrónico es its vale its raya al piso silviapinson arroba hotmailcom sí its raya al piso silviapinzón arroba hotmailcom te repito idiguana tttero ssapo raya al piso silviapinzón perfecto ok espérame te confirmo sí listo muchas gracias cualquier cosa estamos en contacto muy amable gracias igualmente,Neutral
6eb42d94dfb3406faf290fe85feffbfe_20230610t16_55_utc.txt,homopatía clásica sí señor estás interesado en ese diplomado en la javeriana cali bueno un momento en línea por favor yo le voy a validar la disponibilidad para el área de educación continua le podemos brindar la información gracias por esperar la línea ya le comunico a la área encargada con el asesor a cargo del programa para que le brinde toda la información con gusto que esté muy bien hasta luego gracias,Neutral
7561a59a1cc24d3f9dcb726bda6b777e_20230610t14_18_utc.txt,estoy en clase terminó las doble después de eso podría hacer bueno bueno bueno con gusto,Negativo
7f77a99fac1b4dabbcce2f408995b9bf_20230610t13_04_utc.txt,hay algún espacio que haya dejado sin adjuntar algún archivo no se puede dejar sin archivo normalmente se solicita a los estudiantes que adjuntan en la cédula en ese espacio debe adjuntar el documento de entidades en esos espacios porque si no el formulario no le va a permitir continuar sí señor si el estudiante se inscribe esperar de uno a tres días a verle la comunicación por parte del área de registro indicándole que todos los documentos están en orden y posteriormente se comunica a la facultad para que le agende el proceso de entrevista debe validarse directamente con el área de registro académico si ustedes gustan lo puedo comunicar en estos momentos si usted está haciendo proceso con el ict puede iniciarlo porque ya hizo inscripción o sea con la certificación de inscripción puede iniciar el proceso con ict se solicita a registro en el momento en el que se comuniquen con usted para agendarle el proceso e indicarle que los documentos están en orden sí señor bueno que sea muy bien hasta luego,Neutral
822671d3fd8d4b468ca3fe67162b0e18_20230610t15_03_utc.txt,pero ya cursaste todo el primer semestre pasas a segundo ah ya cursaste segundo vas para el tercero sí y para qué carrera te quieres cambiar bueno pero entonces eso tendrías que validarlo con la facultad y con el director del programa tendrías que pasar por consejería académica vale para hacer el cambio creo que es a partir de tres semestres cursados creo que es a partir del tercer semestre ajá igual puedes quedarlo para la facultad bien sí tendría que ser a partir del martes con mucho gusto que estés bien,Neutral
8273dce465a54e99a47d92da2d1af7ad_20230610t14_54_utc.txt,sí señora con él mira que de esa especialización no me interesa me interesa es como una especialización o maestría en seguros entonces estoy buscando pues como que cuando llamé eso fue lo más parecido pero pues es muy diferente a lo que yo estoy buscando es un tema más de seguros de riesgos para el sector como asegurador y de pronto tienen alguna especialización o maestría sobre eso no señor ah bueno te agradezco mucho entonces vale hasta luego,Neutral
934de5177dd94afd8f8a198b2226c2e5_20230610t15_00_utc.txt,sí con ella bien gracias pues la verdad o sea pensé que era diferente pensé que se trataba como de enfocar a los jóvenes bueno esto es lo que hay esto es así esto es así pero prácticamente o sea como que ya ellos tendrían que ir es ya como quien dice decidir para mi hija ya ya te entendí bueno pues yo le comenté a la otra señorita que me llamó pues ella apenas está terminando el once no entonces ella se había afinado entonces tocó yo esperar y esas cosas porque en ese momento nos encontramos viviendo en la ciudad de popayán ok pero pues nosotros no nos dejamos sino que pues nos vinimos por el trabajo de mi esposo por el mío nos vinimos para popayán pero entonces pues ella quiere terminar allá en cali a hacer algo pero entonces todas como que le hicieron esperar ya para el otro año a ver al fin qué se decide si ella va a estar allá o va a estar acá listo,Neutral
975df3115269486098f522a3eb856dfd_20230610t15_05_utc.txt,buenos días bien gracias ah yo estuve sí yo estuve comunicándome con no sé si fue usted misma u otra persona que me llamó ajá eh y sí no yo le expresaba que para este periodo no que sí me interesa pero no para las inscripciones que están abiertas para dos mil veintitrés sí pues eso era como lo que hablaba con ella porque no pues no es la única opción digamos que estaba viendo sino que tengo otras entonces pues bueno estudiando un poquito el programa y etcétera ah mil gracias bueno hasta luego,Neutral
9adc604104c341d9adc92db9665fb992_20230610t15_10_utc.txt,luis carlos ya la matriculamos en medicina en el icesi ya quedó matriculada a ti mil gracias,Negativo
a7b3a1c2f26c464d97dbec49d46b75f1_20230610t14_25_utc.txt,ay cómo le va no por el momento no creía que esto para el próximo semestre pero para este no cómo perdón sí sí por favor de arquitectura y de la universidad de nariño vale le agradezco mucho hasta luego,Neutral
a8de54e7217b43bf9222236fe3a35143_20230610t15_59_utc.txt,hola sí señora bien gracias sí señora sí señora muchas gracias hasta luego,Neutral
ad0946be1ed543acbf3ca01df5fc6b25_20230610t14_38_utc.txt,bien por acá en turno sí no ya sería el martes martes tipo cinco usted trabaja hasta qué hora tipo cinco de la tarde sí porque antes seguí el turno bueno muchas gracias,Negativo
b3067024c98b48888d1b93992535ae9a_20230610t14_15_utc.txt,sí señor sí me gustaría saber en qué consiste o sea qué costo tiene pues igual mi hija está todavía ella apenas termina noveno pero sí me gustaría saber si a la edad que ella tiene es apta para hacerlo y en qué consiste no claro no no no ya todavía de acuerdo a lo que me explican no sería una candidata y este semestre cuánto cuesta ah ok y ella un ejemplo si la persona o mi hija estuviera en esa condición o en ese grado y ella decide hacer esto ese semestre lo hacen en horas de la tarde porque como ellos están estudiando sí sí sí ah ok listo listo caballero muchas gracias igualmente hasta luego,Positivo
bab93478e7374a7da7ca383c9090a498_20230610t16_15_utc.txt,con ella hablas muchísimas gracias pues ya lo pensé bien y creo que voy a esperar a la siguiente corte yo me comunico,Neutral
bdc1679b294f4d60844c566fef78c4c8_20230610t16_16_utc.txt,sí con ella cómo estás muy bien gracias no en este semestre no lo voy a adelantar porque voy a cambiar de ciudad entonces estoy como en el tema de movilidad perfecto vale muchísimas gracias igualmente hasta luego,Negativo
c7e11bdfad064aae944c4ce1a11dc2d7_20230610t14_02_utc.txt,bien ellos ya me habían comunicado conmigo yo se los había comentado que por favor me mandaran mi información en el correo electrónico si yo reviso la información si yo me comunico es porque estoy interesada y voy a asistir al curso si me entiendes de lo contrario pues se entiende otra cosa o no puedo o cualquier situación vale que estés bien hasta luego,Neutral
ca04630280544cbf8b9bee6854a2f681_20230610t14_13_utc.txt,sí panel hablo buenos días bien gracias gracias a usted yo he registrado pero pues tomé la decisión de llamar con el mismo el mismo el mismo el mismo el mismo el mismo no me aparece sí uno cero cincuenta y tres ocho doce ocho siete siete y si hago una consulta que no me queda claro por ejemplo tengo las clases digamos una clase con un profesor asincrónico y puede que nos diga en quince días donde me interviene si es sábado en la universidad ok tiene convenio con imbanaco ah ok sí alejandro rojas alexis arroba gmail punto com alejandro alexis arroba gmail punto com cada persona aparte del descuento de ustedes por eso del pronto pago el diez por ciento y si vamos a ingresar más personas tendría adicional otro quince o solamente quince no se suma y las clases cuando son asincrónicas también son los viernes y los sábados perfecto gracias,Neutral
d15a221c5dce4a34ac2d8bda6ed71ebd_20230610t13_57_utc.txt,buenos días ah cómo estás no no no no voy a poder asistir no porque se me cruzó con otra cosa gracias hasta luego,Negativo
d32ed68f007043a4a4eb582c82015c33_20230610t14_59_utc.txt,no señora hablo con la mamá bien gracias continuar como tal no lo que pasa es que me queda muy duro lo de la matrícula no señora la otra es que por ejemplo presenciar casi no podríamos porque es que nosotros no vivimos en cali ah ok sí señora sí señora ah bueno sí señora entonces me haces el favor y me mandas la información cuánto sacaste en el icfes bueno listo sí señora muchas gracias,Neutral
d554a73b18c84f35866c98565d703d21_20230610t16_41_utc.txt,con él no yo creo que por el momento no lo voy a tomar no en el momento no por el momento no no sino que pues una no sé si seguiré viviendo acá en la ciudad eso estoy como en algunas cosas personales ah listo muy amable muchas gracias,Negativo
d8363b1bbb1f46579cb66073a1423ad3_20230610t15_06_utc.txt,cómo estás me cuesta por acá manejando habían quedado de enviarme el programa pero no lo he recibido el pensum sí aló aló sí sí por favor me reenvías toda la información por favor,Neutral
d9553adbba9c45bead6e1a2bded61ad8_20230610t16_33_utc.txt,bueno me alegro mucho del motivo de mi llamada ok y el gerente listado plantea inscribirse para el próximo periodo académico para el dos mil veinticuatro,Neutral
de226de0f8c94183b0fc1b26c2a7a637_20230610t16_49_utc.txt,muy bien gracias pues ya en el momento no no sé si de pronto ahora después de las doce y media me puedes pues para recibirte de manera atenta la llamada en el mismo horario después de las dos de la tarde sí ah vale muchísimas gracias vale igualmente,Negativo
e0913f30a77847f89585f9219bb14dd5_20230610t16_29_utc.txt,muy bien no pero en ese momento no sí porque voy a salir del país ahorita a partir de julio entonces voy a pausar por el momento con esas ganas que quería de hacer la especialización porque simplemente se me presentó un viajecito entonces voy a tomarlo ok perfecto muchas gracias hasta luego,Neutral
e091c45596054f6ea5fac6b7388e115c_20230610t15_13_utc.txt,con ella sí señora yo ya lo verifiqué pero por ahora no no lo voy a tomar ah sí es por el tiempo y por el desplazamiento,Neutral
e56abe4fb3ae4c0cbc1b1cdfc8d80cb3_20230610t15_15_utc.txt,sí con ella muy bien gracias no yo no seguiría con el proceso de inscripción vale hasta luego,Neutral
ed011e99f19e4257b0cc08f003decd8c_20230610t16_21_utc.txt,sí buenas no creo que ha de ser un error no recuerdo haber pedido información además yo no vivo en cali gracias,Neutral
eda880c7ca6f4e40835aa372d01627c0_20230610t14_59_utc.txt,sí sí con él hola cómo está bien bien muchas gracias pues lo miré me interesa mucho pero el problema es que no sé si lo pueda tomar porque este año viajo mucho o sea estoy viajando por fuera de o sea las cosas son en vivo y no quedan grabadas cierto no no quedan grabadas por temas de derecho de autor ese es el tema porque es que yo o sea pues mi trabajo viaja o sea yo me dedico al deporte y viajo mucho con la selección entonces ahorita por ejemplo mañana viajo a argentina y ahorita después a salvador y después a europa entonces no son todos martes y jueves cierto sí toda la semana cierto si quedara grabado sí pero me interesa mucho me interesa mucho la unicista me gusta mucho pero no sé y el otro año lo harán de este año a finales del otro año sí señor pues me caen por lo de parís de los juegos olímpicos pues no ahorita no puedo o sea si no podrían ustedes el otro año mirar si se puede con la parte de pregrabadas porque es que virtuales y grabadas porque si uno no puede o sea porque uno es de trabajo pues no no no va a poder tomar nunca yo entiendo lo de eso pero habría que negociarlo ahorita yo no me puedo arriesgar a pagar ocho millones porque no va a poder estar en todas para mí es fundamental tomarlo pero sí con las garantías de que yo sea flexible con mi trabajo sí bueno si te pasara pues el calendario pues me entenderías pero no es necesario ay por favor sí te lo agradecería muchísimo creo que estoy súper interesado porque él es de los más reconocidos internacionalmente y allá en grecia tú sabes si están haciendo maestrías o es donde se hospeda y cuántos años dura allá sí tú tienes el enlace o yo no s e b larga e i c sí señor ay bueno muchas gracias sí pues si sale algo este fin de año genial genial sí con estas observaciones genial independientemente de la maestría sería pues en un futuro mediano pero el diplomado me interesa ahorita pues más por la porque es corto porque no va como abriéndose empapándose bien,Positivo
f189dbfe6981414087b0500db982a3e7_20230610t13_45_utc.txt,aló bien sí señora ah ya sí estoy interesada solo que quisiera saber más acerca bueno en el enunciado donde la miré decía que participa por una beca pero no decía más información y cuánto es el valor de la matrícula hasta cuándo hay tiempo para inscribirse perdón ah listo vale vale vale muchas gracias pues sí lo que pasa es que estoy pensando o bueno mi plan a este segundo semestre del dos mil veintitrés es iniciar a estudiar pero no estaba buscando como esa oferta que tenga y ya decidirme por cuál programa entonces y estoy como en esa en ese proceso en ese momento sí y pues otros problemas también no necesariamente ese solamente que el programa me gustó cuando leí y estaba leyendo lo del plan de estudios pues me gustó entonces tendría que mirar ahora bueno sí señora muchas gracias,Neutral
f189e55691f04a0cbca711f6ee0bac4a_20230610t13_18_utc.txt,muy bien gracias cuándo empieza,Neutral
f1e80f376a024fac8912df9b9df04df0_20230610t13_44_utc.txt,ingrid buen día hágame un favor usted me puede dar información sobre posgrados de finanzas no es para mi hijo yo le dije es que también estaba como la pregunta cuál es la diferencia entre el posgrado y la maestría sí entonces especialización en finanzas él es ingeniero civil de la javeriana ayer me dijo yo quiero hacer como un postgrado en finanzas entonces yo le dije déjame yo te averigo entonces sería una especialización en finanzas sería eso sería una especialización sí sí sí sí ya hace raticos hace como cuatro o cinco años de la javería médica ah bueno desde ese mismo tiempo está trabajando y qué tiempo de duración tiene la especialización cuánto sería el total cuánto sería el valor total doce novecientos ochenta y dos el semestre trece ciento setenta y seis mil cada semestre bueno y hay una pregunta cuándo empieza el próximo posgrado de finanzas ya bueno entonces te pregunto entonces es jueves viernes de cinco y media a nueve de la noche me dijiste sí señor me gustaría que le mandaran la información al correo juan sebastián puerta londoño londoño cédula ay pero yo no me acuerdo el número no me vayas a colgar enviado josé cómo es eso,Positivo
f332b3326cb34bddb0989e865a5831e4_20230610t14_13_utc.txt,estefany me habla de la universidad javeriana cali cómo estás bien gracias a dios bueno te hago una pregunta lo que pasa es que yo me inscribí en esa especialización era para recibir información sí porque yo todavía no he terminado la carrera yo estoy ya paseando bueno me imagino que ustedes solicitan de que uno tenga ya la carrera profesional para poder ejercer la especialización cierto en junio del año que viene pero yo soy tecnóloga en control ambiental no sé si siendo tecnóloga se puede abarcar sí yo me inscribí pero como para recibir información esa es seguridad social y especialización en derecho laboral y seguridad social cierto sí porque yo la quería con derecho laboral ustedes no la manejan así como la maneja la libre esa especialización en estos momentos cuánto está costando ajá bueno te hago otra pregunta no sé si ustedes sacaron unos cursos es que no me acuerdo si es la javeriana sacaron unos cursos que son como espérate ya te digo porque yo los estuve buscando y son muy buenos esos cursos que son como espérate un momentico un momentico yo ingreso a la página de ustedes y te digo javeriana no un momentico y a mí no me ha llegado información son unos cursos nuevos sí pero espérate un momentico ya te digo es que no sé si eran ustedes o espérate un momentico porque una me tira a la javeriana de bogotá espérate un momentico becas programas seminarios será que eran ustedes o era otra universidad porque ustedes solamente manejaban cursos diplomados y será que era la san buenaventura ustedes tienen excel avanzado también sí ya ah bueno pues yo estaría interesada en la seguridad social ya en el próximo año para eso un ejemplo si yo decido hacer la especialización con ustedes ustedes tienen allá directamente un ejemplo modalidad de pago o yo tendría que hacerlo con un banco listo listo vale muchas gracias las especializaciones solamente se ven en horarios nocturnos o pueden ser horarios nocturnos y diurnos o sábados ah ok listo vale muchas gracias,Positivo
f399f79640f94bfebba1323714013e12_20230610t16_49_utc.txt,hola con quién tengo gusto muy bien señora cuénteme si se puede ver lo que pasa es que en este momento tengo un inconveniente personal y no es prioridad en este momento qué pena con usted muchísimas gracias señorita que esté muy bien y tenga un buen día,Negativo
0205419aeb274bdf9dfa35b3a333d5c8_20230810t21_38_utc.txt,hola mamá muy bien gracias no pues ella me estuvo comentando y pues a mi pues me quedó todo muy claro ella me dice que hay que esperar que aquí hay unas pruebas que le hacen a ella algo así ah ya pues mira si de pronto ella en el momento no está si de pronto tienen la formita de llamar pues ya para hablar con ella porque ella sabe ya ella es la que sabe todo como tal no para que puedan conversar con ella ah claro sí sí señora bueno igualmente,Positivo
02ec1a7c75c34e83b740deeeca00cf36_20230810t17_19_utc.txt,buenas sí bien sí señor bien y tú luis carlos no la verdad no la he leído porque es que las fechas no me cuadran para hacer el curso no no señor listo hasta luego gracias,Negativo
0381c0a00af441e88790287ebc22c823_20230810t21_27_utc.txt,sí con él ahora de parte bien gracias a dios no la verdad pues ya hice en otra parte cómo reino,Negativo
03ac6d8d2f9243f99515d3a024f69482_20230810t21_16_utc.txt,hola cómo estás bien gracias sí es que tenía unas duditas eh es más relacionado con los costos porque ya había pensión y esto y quería saber en qué costo está verdad ah o sea ya para el otro año un amigo me dijo que le salía como en siete millones yo no sé si era pagando en dólares o algo así ah ok ok entonces todavía digamos que hay que esperar por las matrículas del próximo semestre sobre este mes pero no se sabe todavía el costo y otra pregunta hay algún descuento por alguna afiliación a compensación o algo así de pronto ah bueno sí sí y si hay digamos que hay después de una sesión con la universidad o cosas así ah ok perfecto perfecto listo no no sería más listo perfecto bueno gracias muchas gracias san diego,Positivo
05832f74b5914d92be52e6c842a0970d_20230810t21_29_utc.txt,hola buenas tardes hablo con álvaro rodrigo sánchez hablas con natalia de la universidad javeriana de cali cómo estás qué bueno álvaro el motivo de mi llamada es porque sabemos que estás interesado en el programa de negocios internacionales quería validar si tienes alguna duda acerca del programa en este momento tenemos esas inscripciones abiertas para iniciar clases en enero estás interesado para ese periodo ok tú ya finalizaste el colegio y presentaste la prueba a saber ok y qué resultados sacaste en la prueba a saber y hace cuánto la presentaste en qué año dos mil qué disculpa ok sino que en el dos mil catorce se el puntaje es diferente debes de tener un puntaje de trescientos diez puntos para que te puedas inscribir al programa de pronto tienes forma de enviarme el resultado de la prueba para validar tu puntaje ah ok entonces el de dos mil dieciocho es superior a trescientos y ya tienes información acerca del programa ya lo conoces este programa tiene una duración de ocho semestres y el valor de cada semestre está en doce millones quinientos cincuenta y cuatro mil pesos la metodología es totalmente presencial las clases son dictadas acá en la ciudad de cali en séptimo semestre todos los estudiantes deben de realizar un semestre académico internacional en otro país la universidad les brinda un apoyo económico de un valor aproximado de once millones y medio para que puedan ir a al país de destino este dinero se les consigna a la cuenta bancaria dos meses después de que estén en ese país y pueden hacer uso del dinero para lo que quieran ya sea para alimentación hospedaje transporte también tienes la opción de realizar doble titulación aquí mismo en la universidad cursando con otro programa que harías cancelando solo el valor de negocios internacionales y el otro programa sería totalmente gratuito el proceso de inscripción es virtual tiene un valor de ciento cuarenta y tres mil pesos donde debes adjuntar algunos documentos y ya después tendrías la entrevista con el director del programa tienes alguna duda o inquietud vale entonces ya mismo a whatsapp te comparto toda la información del programa y te envío el link de inscripción en caso de que tengas alguna duda me puedes escribir listo bueno gracias a ti por recibir mi llamada y que tengas una excelente tarde hasta luego,Neutral
0756e22d1b2145beb5ecf3147f94f135_20230708t16_40_utc.txt,sí con él creo que ya está finalizado no sé si todavía me falta apagar la estampilla pero ya está todo y ya también hice el horario sé que como al ser admitido en otra carrera desde la carrera hacen la matrícula pero pues como estoy haciéndole carrera pues me puse a hacerla cuál es el comprobante y a dónde la subo pues solo lo pago y ya ok eso es un correo listo pero disculpa pues no sé en el sistema parece que solo me falta eso vale listo vale muchas gracias,Positivo
0872b63faef04a26b0b7ec415089d90d_20230810t16_10_utc.txt,sí sí señor con el señor andrés valencia,Neutral
0aeca31730fd4f1fb7a708bb0af38bf1_20230810t16_20_utc.txt,con ella hola bien gracias y usted no voy a dejar eso para el próximo semestre sí arquitectura la semana aventura vale gracias igualmente,Negativo
1079e1e7cdec42de9ce6257589498b15_20230810t18_18_utc.txt,sí buenas tardes muy bien gracias a dios,Neutral
10cc10918d864c9aa0d2f9cde1266a0c_20230810t22_45_utc.txt,sí cuénteme con quién te da el gusto de hablar muy bien cuénteme sí la vi pero pues en estos momentos no no me interesa más cuestiones de tiempo en claro que sí bueno bueno muchas gracias lo mismo hasta luego,Neutral
11a084d5012c4bde922c8a425581830e_20230810t23_16_utc.txt,sí con ella muy bien y tú qué tal ah bueno no sí me gustaría recibir la información pero pues como para yo poderlo analizar a profundidad me gustaría de pronto no sé si tienen como algún brochure donde tenga pues como todo el plan de estudios y los precios como para yo ya revisarlo bien y muy importante pues que sea en línea que sea virtualmente ah sí por favor eh podría ser el lunes como el mediodía que ya lo revise bien y ya mire si me puedo como acoplar al plan y todo listo bueno gracias que estés bien hasta luego,Neutral
14b3802969244e7a900db18049bc94e2_20230708t13_53_utc.txt,de parte de quién de qué universidad gracias bien bien gracias no aún no he revisado muy bien la información que me llegó al correo pero ya me llegó muy amable entonces bueno señor hasta luego que esté bien,Neutral
15dd0c8508154dfeb0ad85aff635faa1_20230708t14_25_utc.txt,con ella bien y tú cómo recuerdas tu nombre qué pena andreji yo ya encontré otra maestría estaba pues como en la búsqueda y encontré la de ustedes pero ya me acomodé con otra sí ya dale muchas gracias gracias,Negativo
1714db2060304bad9ebcc5d274e5b297_20230708t15_15_utc.txt,bien gracias a dios nunca era en este momento en realidad esta hora buscan que queriera preguntar acerca de un posgrado pues que tenga énfasis en educación pero pues son muy costosos ella ha estado revisando las plataformas y pues no en estos momentos me queda difícil hasta luego,Negativo
19f36c12de0e44dfa82b7cc813883762_20230708t14_29_utc.txt,caballero muy buenos días le saluda henry le estoy llamando de ecuador señor tengo un inconveniente con la página web no sé o tal vez yo me equivoqué estoy tratando de inscribirme para un posgrado una maestría en educación tengo igualmente el código del número de inscripción y no sé por qué no puedo pagar mi aplicación ah ok no puedo pagar mi inscripción ya es pasaporte mi número de cien veintiocho cincuenta y siete noventa y dos seis perfecto ese mismo sí sí y no sé lo que pasa es que estoy aplicándole como una beca de cooperación internacional o algo así para ecuador entonces no sé si le llené mal o tal vez porque me están pidiendo que haga unos ensayos y quiero pagar cumplir con lo que me solicita y decir que es algo favorecido muchas gracias muy amable sí exacto sí justamente eso sí me mandaron un correo entonces estoy consciente de eso entonces quiero ser admitido para después aplicar a la beca entonces me dijo igualmente que tengo que cancelar los derechos de inscripción tengo que mandar unos archivos certificados de carrera ojo de vida yo tengo todos esos documentos perfecto creo que me equivoqué en una pequeña aplicación que no lo puse como ingreso normal lo puse como transferencia entonces no sé si eso se puede cambiar sí esa partecita también y el resto puedo seguir porque tengo igual que realizar algunos algunos ensayos y cosas así entonces yo quiero comenzar a desarrollarlo pero me faltaba lo que es el pago un placer muchísimas gracias disculpe la molestia,Positivo
1a7aeafe9f464feea3c0d1f03f986518_20230708t15_19_utc.txt,sí señor ah bien gracias a dios pues sucedió un problema con el ict si no pude continuar el proceso de inscripción entonces pues la verdad estamos en veremos respecto a ese tema sí señor sí señor sí me parece bien vale hasta luego,Neutral
1b2b4bfc5caa42d288350dea2c1f0545_20230810t15_58_utc.txt,bien gracias no ya no gracias porque ya estoy haciendo otro diploma aún,Negativo
1b9ad03ae2cd47b5877cfbfed689a90b_20230708t16_15_utc.txt,con ella bien gracias no muchísimas gracias estoy interesada porque probablemente no lo voy a hacer lo voy a hacer después,Neutral
1c352cc6bc34407aa61f38dde6a9cac9_20230810t15_44_utc.txt,aló sí martín muy bien gracias no ya no no tengo dinero no porque me quedé sin trabajo no tengo cómo responder bueno a ustedes por llamar hasta luego,Negativo
1c5527f0572c4508aa073e9415aec0e5_20230708t14_53_utc.txt,muy bien gracias no ya tengo la información te agradezco mucho me enviaron a mí un correo hace unos días con toda la información yo la tengo ahí en el radar pero pues todavía no tomo la decisión no está todo muy claro pero lo que te digo es como cuestión también de una organización como personal vale muchísimas gracias,Negativo
1e20066ea4e74314a3cd48ffb9a9cb81_20230708t14_36_utc.txt,muy bien muchas gracias qué pena la verdad no he revisado la información cuándo inicia es virtual bueno les hago una preguntita es de formación o es de correo bueno pues muchas gracias listo perfecto muchas gracias hasta luego hasta luego,Neutral
1e8519ee8504474187358d5571217d5d_20230708t16_40_utc.txt,la señora o la señorita porque mi hija es señorita todavía con la señorita cómo estás bien sí señora cómo estás es de la facultad de comunicación social para el posgrado o es para otra cosa no no no ella no está interesada en la especialización está descartado ella se va para canadá apenas termine sí señora claro que sí te agradezco mucho un juntín muy amable tú también éxito hasta luego,Neutral
1fa896dd51674f52820bff5b678e02e3_20230708t16_21_utc.txt,sí con él con quién hablo bien muchísimas gracias la verdad sí pero es que también voy a tomar un diploma con la javeriana y pues es online son los martes y jueves como de siete a nueve si mal no recuerdo de seis a nueve de la noche entonces por eso me interrumpiría el proceso vale muchísimas gracias,Neutral
1fc07d2346e84f42ad3d00b5951b992f_20230810t16_45_utc.txt,buenos días muy bien muchas gracias sí correcto me contactó la señorita natali y pues estoy reuniendo todos los documentos y demás sí correcto de arquitectura de la san buenaventura no ya me contactó el director bueno ya hicimos avances sí ella me contó que da el veinte por ciento para los estudiantes de otras universidades hasta luego,Neutral
1ffca0ad19c3411ebfa46b9efde13be3_20230810t13_42_utc.txt,hola buenos días muy bien gracias sí señora no ya pues esto se va llevando más adelante y creo que ya no estoy interesado pues principalmente porque la mayoría del contenido tengo entendido que está ya listo pregrabado y montado es una dinámica muy autodidacta y pues no sé para una maestría me parece que no eso o sea cómo así algunos o sea son muy poquitos o cómo no entiendo no igual siento entonces es que en ese momento no estoy interesado,Negativo
